empID,YearsExperience,Age,BTech?,MTech?,PhD?,Name,address,phone,branch,Salary
3684,4.1,46,1,1,1,Mr X-ds-2684,Kolkata,9890081583,Ruby,57081
3685,3.1,47,1,1,1,Mr X-ds-2685,Kolkata,9890081584,Ruby,61111
3686,2.1,48,1,1,1,Mr X-ds-2686,Kolkata,9890081585,Ruby,67938
3687,1.1,49,1,1,1,Mr X-ds-2687,Kolkata,9890081586,Ruby,66029
3688,2.1,50,1,1,1,Mr X-ds-2688,Kolkata,9890081587,Ruby,83088
3689,3.1,30,1,1,1,Mr X-ds-2689,Kolkata,9890081588,Ruby,81363
3690,4.1,31,1,1,1,Mr X-ds-2690,Kolkata,9890081589,Ruby,93940
3691,5.1,32,1,1,1,Mr X-ds-2691,Kolkata,9890081590,Ruby,91738
3692,6.1,33,1,1,1,Mr X-ds-2692,Kolkata,9890081591,Ruby,98273
3693,7.1,34,1,1,1,Mr X-ds-2693,Kolkata,9890081592,Ruby,101302
3694,8.1,35,1,1,1,Mr X-ds-2694,Kolkata,9890081593,Ruby,113812
3695,9.1,36,1,1,1,Mr X-ds-2695,Kolkata,9890081594,Ruby,109431
3696,10.1,37,1,1,1,Mr X-ds-2696,Kolkata,9890081595,Ruby,105582
3697,11.1,38,1,1,1,Mr X-ds-2697,Kolkata,9890081596,Ruby,116969
3698,12.1,39,1,1,1,Mr X-ds-2698,Kolkata,9890081597,Ruby,112635
3699,13.1,40,1,1,1,Mr X-ds-2699,Kolkata,9890081598,Ruby,122391
3700,14.1,41,1,1,1,Mr X-ds-2700,Kolkata,9890081599,Ruby,121872
3701,1.1,42,1,1,1,Mr X-ds-2701,Kolkata,9890081600,Ruby,39343
3702,2.1,43,1,1,1,Mr X-ds-2702,Kolkata,9890081601,Ruby,46205
3703,3.1,44,1,1,1,Mr X-ds-2703,Kolkata,9890081602,Ruby,37731
3704,4.1,45,1,1,1,Mr X-ds-2704,Kolkata,9890081603,Ruby,43525
3705,5.1,46,1,1,1,Mr X-ds-2705,Kolkata,9890081604,Ruby,39891
3706,6.1,47,1,1,1,Mr X-ds-2706,Kolkata,9890081605,Ruby,56642
3707,7.1,48,1,1,1,Mr X-ds-2707,Kolkata,9890081606,Ruby,60150
3708,8.1,49,1,1,1,Mr X-ds-2708,Kolkata,9890081607,Ruby,54445
3709,9.1,50,1,1,1,Mr X-ds-2709,Kolkata,9890081608,Ruby,64445
3710,8.1,30,1,1,1,Mr X-ds-2710,Kolkata,9890081609,Ruby,57189
3711,7.1,31,1,1,1,Mr X-ds-2711,Kolkata,9890081610,Ruby,63218
3712,6.1,32,1,1,1,Mr X-ds-2712,Kolkata,9890081611,Ruby,55794
3713,5.1,33,1,1,1,Mr X-ds-2713,Kolkata,9890081612,Ruby,56957
3714,4.1,34,1,1,1,Mr X-ds-2714,Kolkata,9890081613,Ruby,57081
3715,3.1,35,1,1,1,Mr X-ds-2715,Kolkata,9890081614,Ruby,61111
3716,2.1,36,1,1,1,Mr X-ds-2716,Kolkata,9890081615,Ruby,67938
3717,1.1,37,1,1,1,Mr X-ds-2717,Kolkata,9890081616,Ruby,66029
3718,2.1,38,1,1,1,Mr X-ds-2718,Kolkata,9890081617,Ruby,83088
3719,3.1,39,1,1,1,Mr X-ds-2719,Kolkata,9890081618,Ruby,81363
3720,4.1,40,1,1,1,Mr X-ds-2720,Kolkata,9890081619,Ruby,93940
3721,5.1,41,1,1,1,Mr X-ds-2721,Kolkata,9890081620,Ruby,91738
3722,6.1,42,1,1,1,Mr X-ds-2722,Kolkata,9890081621,Ruby,98273
3723,7.1,43,1,1,1,Mr X-ds-2723,Kolkata,9890081622,Ruby,101302
3724,8.1,44,1,1,1,Mr X-ds-2724,Kolkata,9890081623,Ruby,113812
3725,9.1,45,1,1,1,Mr X-ds-2725,Kolkata,9890081624,Ruby,109431
3726,10.1,46,1,1,1,Mr X-ds-2726,Kolkata,9890081625,Ruby,105582
3727,11.1,47,1,1,1,Mr X-ds-2727,Kolkata,9890081626,Ruby,116969
3728,12.1,48,1,1,1,Mr X-ds-2728,Kolkata,9890081627,Ruby,112635
3729,13.1,49,1,1,1,Mr X-ds-2729,Kolkata,9890081628,Ruby,122391
3730,14.1,50,1,1,1,Mr X-ds-2730,Kolkata,9890081629,Ruby,121872
3731,1.1,30,1,1,1,Mr X-ds-2731,Kolkata,9890081630,Ruby,39343
3732,1.3,31,1,1,1,Mr X-ds-2732,Kolkata,9890081631,Ruby,46205
3733,1.5,32,1,1,1,Mr X-ds-2733,Kolkata,9890081632,Ruby,37731
3734,2,33,1,1,1,Mr X-ds-2734,Kolkata,9890081633,Ruby,43525
3735,2.2,34,1,1,1,Mr X-ds-2735,Kolkata,9890081634,Ruby,39891
3736,2.9,35,1,1,1,Mr X-ds-2736,Kolkata,9890081635,Ruby,56642
3737,3,36,1,1,1,Mr X-ds-2737,Kolkata,9890081636,Ruby,60150
3738,3.2,37,1,1,1,Mr X-ds-2738,Kolkata,9890081637,Ruby,54445
3739,3.2,38,1,1,1,Mr X-ds-2739,Kolkata,9890081638,Ruby,64445
3740,3.7,39,1,1,1,Mr X-ds-2740,Kolkata,9890081639,Ruby,57189
3741,3.9,40,1,1,1,Mr X-ds-2741,Kolkata,9890081640,Ruby,63218
3742,4,41,1,1,1,Mr X-ds-2742,Kolkata,9890081641,Ruby,55794
3743,4,42,1,1,1,Mr X-ds-2743,Kolkata,9890081642,Ruby,56957
3744,4.1,43,1,1,1,Mr X-ds-2744,Kolkata,9890081643,Ruby,57081
3745,4.5,44,1,1,1,Mr X-ds-2745,Kolkata,9890081644,Ruby,61111
3746,4.9,45,1,1,1,Mr X-ds-2746,Kolkata,9890081645,Ruby,67938
3747,5.1,46,1,1,1,Mr X-ds-2747,Kolkata,9890081646,Ruby,66029
3748,5.3,47,1,1,1,Mr X-ds-2748,Kolkata,9890081647,Ruby,83088
3749,5.9,48,1,1,1,Mr X-ds-2749,Kolkata,9890081648,Ruby,81363
3750,6,49,1,1,1,Mr X-ds-2750,Kolkata,9890081649,Ruby,93940
3751,6.8,50,1,1,1,Mr X-ds-2751,Kolkata,9890081650,Ruby,91738
3752,7.1,30,1,1,1,Mr X-ds-2752,Kolkata,9890081651,Ruby,98273
3753,7.9,31,1,1,1,Mr X-ds-2753,Kolkata,9890081652,Ruby,101302
3754,8.2,32,1,1,1,Mr X-ds-2754,Kolkata,9890081653,Ruby,113812
3755,8.7,33,1,1,1,Mr X-ds-2755,Kolkata,9890081654,Ruby,109431
3756,9,34,1,1,1,Mr X-ds-2756,Kolkata,9890081655,Ruby,105582
3757,9.5,35,1,1,1,Mr X-ds-2757,Kolkata,9890081656,Ruby,116969
3758,9.6,36,1,1,1,Mr X-ds-2758,Kolkata,9890081657,Ruby,112635
3759,10.3,37,1,1,1,Mr X-ds-2759,Kolkata,9890081658,Ruby,122391
3760,10.5,38,1,1,1,Mr X-ds-2760,Kolkata,9890081659,Ruby,121872
3761,1.1,39,1,1,1,Mr X-ds-2761,Kolkata,9890081660,Ruby,NaN
3762,1.1,40,1,1,1,Mr X-ds-2762,Kolkata,9890081661,Ruby,NaN
3763,1.1,41,1,1,1,Mr X-ds-2763,Kolkata,9890081662,Ruby,NaN
3764,1.1,42,1,1,1,Mr X-ds-2764,Kolkata,9890081663,Ruby,NaN
3765,1.1,43,1,1,1,Mr X-ds-2765,Kolkata,9890081664,Ruby,NaN
3766,1.1,44,1,1,1,Mr X-ds-2766,Kolkata,9890081665,Ruby,NaN
3767,1.1,45,1,1,1,Mr X-ds-2767,Kolkata,9890081666,Ruby,NaN
3768,1.1,46,1,1,1,Mr X-ds-2768,Kolkata,9890081667,Ruby,NaN
3769,1.1,47,1,1,1,Mr X-ds-2769,Kolkata,9890081668,Ruby,NaN
3770,1.1,48,1,1,1,Mr X-ds-2770,Kolkata,9890081669,Ruby,NaN
3771,1.1,49,1,1,1,Mr X-ds-2771,Kolkata,9890081670,Ruby,NaN
3772,1.1,50,1,1,1,Mr X-ds-2772,Kolkata,9890081671,Ruby,NaN
3773,1.1,30,1,1,1,Mr X-ds-2773,Kolkata,9890081672,Ruby,NaN
3774,1.1,31,1,1,1,Mr X-ds-2774,Kolkata,9890081673,Ruby,NaN
3775,1.1,32,1,1,1,Mr X-ds-2775,Kolkata,9890081674,Ruby,NaN
3776,1.1,33,1,1,1,Mr X-ds-2776,Kolkata,9890081675,Ruby,NaN
3777,1.1,34,1,1,1,Mr X-ds-2777,Kolkata,9890081676,Ruby,NaN
3778,1.1,35,1,1,1,Mr X-ds-2778,Kolkata,9890081677,Ruby,NaN
3779,1.1,36,1,1,1,Mr X-ds-2779,Kolkata,9890081678,Ruby,NaN
3780,1.1,37,1,1,1,Mr X-ds-2780,Kolkata,9890081679,Ruby,NaN
3781,1.1,38,1,1,1,Mr X-ds-2781,Kolkata,9890081680,Ruby,NaN
3782,1.1,39,1,1,1,Mr X-ds-2782,Kolkata,9890081681,Ruby,NaN
3783,1.1,40,1,1,1,Mr X-ds-2783,Kolkata,9890081682,Ruby,NaN
3784,1.1,41,1,1,1,Mr X-ds-2784,Kolkata,9890081683,Ruby,NaN
3785,1.1,42,1,1,1,Mr X-ds-2785,Kolkata,9890081684,Ruby,NaN
3786,1.1,43,1,1,1,Mr X-ds-2786,Kolkata,9890081685,Ruby,NaN
3787,1.1,44,1,1,1,Mr X-ds-2787,Kolkata,9890081686,Ruby,NaN
3788,1.1,45,1,1,1,Mr X-ds-2788,Kolkata,9890081687,Ruby,NaN
3789,1.1,46,1,1,1,Mr X-ds-2789,Kolkata,9890081688,Ruby,NaN
3790,1.1,47,1,1,1,Mr X-ds-2790,Kolkata,9890081689,Ruby,NaN
3791,1.1,48,1,1,1,Mr X-ds-2791,Kolkata,9890081690,Ruby,39343
3792,2.1,49,1,1,1,Mr X-ds-2792,Kolkata,9890081691,Ruby,46205
3793,3.1,50,1,1,1,Mr X-ds-2793,Kolkata,9890081692,Ruby,37731
3794,4.1,30,1,1,1,Mr X-ds-2794,Kolkata,9890081693,Ruby,43525
3795,5.1,31,1,1,1,Mr X-ds-2795,Kolkata,9890081694,Ruby,39891
3796,6.1,32,1,1,1,Mr X-ds-2796,Kolkata,9890081695,Ruby,56642
3797,7.1,33,1,1,1,Mr X-ds-2797,Kolkata,9890081696,Ruby,60150
3798,8.1,34,1,1,1,Mr X-ds-2798,Kolkata,9890081697,Ruby,54445
3799,9.1,35,1,1,1,Mr X-ds-2799,Kolkata,9890081698,Ruby,64445
3800,8.1,36,1,1,1,Mr X-ds-2800,Kolkata,9890081699,Ruby,57189
3801,7.1,37,1,1,1,Mr X-ds-2801,Kolkata,9890081700,Ruby,63218
3802,6.1,38,1,1,1,Mr X-ds-2802,Kolkata,9890081701,Ruby,55794
3803,5.1,39,1,1,1,Mr X-ds-2803,Kolkata,9890081702,Ruby,56957
3804,4.1,40,1,1,1,Mr X-ds-2804,Kolkata,9890081703,Ruby,57081
3805,3.1,41,1,1,1,Mr X-ds-2805,Kolkata,9890081704,Ruby,61111
3806,2.1,42,1,1,1,Mr X-ds-2806,Kolkata,9890081705,Ruby,67938
3807,1.1,43,1,1,1,Mr X-ds-2807,Kolkata,9890081706,Ruby,66029
3808,2.1,44,1,1,1,Mr X-ds-2808,Kolkata,9890081707,Ruby,83088
3809,3.1,45,1,1,1,Mr X-ds-2809,Kolkata,9890081708,Ruby,81363
3810,4.1,46,1,1,1,Mr X-ds-2810,Kolkata,9890081709,Ruby,93940
3811,5.1,47,1,1,1,Mr X-ds-2811,Kolkata,9890081710,Ruby,91738
3812,6.1,48,1,1,1,Mr X-ds-2812,Kolkata,9890081711,Ruby,98273
3813,7.1,49,1,1,1,Mr X-ds-2813,Kolkata,9890081712,Ruby,101302
3814,8.1,50,1,1,1,Mr X-ds-2814,Kolkata,9890081713,Ruby,113812
3815,9.1,30,1,1,1,Mr X-ds-2815,Kolkata,9890081714,Ruby,109431
3816,10.1,31,1,1,1,Mr X-ds-2816,Kolkata,9890081715,Ruby,105582
3817,11.1,32,1,1,1,Mr X-ds-2817,Kolkata,9890081716,Ruby,116969
3818,12.1,33,1,1,1,Mr X-ds-2818,Kolkata,9890081717,Ruby,112635
3819,13.1,34,1,1,1,Mr X-ds-2819,Kolkata,9890081718,Ruby,122391
3820,14.1,35,1,1,1,Mr X-ds-2820,Kolkata,9890081719,Ruby,121872
3821,1.1,36,1,1,1,Mr X-ds-2821,Kolkata,9890081720,Ruby,39343
3822,2.1,37,1,1,1,Mr X-ds-2822,Kolkata,9890081721,Ruby,46205
3823,3.1,38,1,1,1,Mr X-ds-2823,Kolkata,9890081722,Ruby,37731
3824,4.1,39,1,1,1,Mr X-ds-2824,Kolkata,9890081723,Ruby,43525
3825,5.1,40,1,1,1,Mr X-ds-2825,Kolkata,9890081724,Ruby,39891
3826,6.1,41,1,1,1,Mr X-ds-2826,Kolkata,9890081725,Ruby,56642
3827,7.1,42,1,1,1,Mr X-ds-2827,Kolkata,9890081726,Ruby,60150
3828,8.1,43,1,1,1,Mr X-ds-2828,Kolkata,9890081727,Ruby,54445
3829,9.1,44,1,1,1,Mr X-ds-2829,Kolkata,9890081728,Ruby,64445
3830,8.1,45,1,1,1,Mr X-ds-2830,Kolkata,9890081729,Ruby,57189
3831,7.1,46,1,1,1,Mr X-ds-2831,Kolkata,9890081730,Ruby,63218
3832,6.1,47,1,1,1,Mr X-ds-2832,Kolkata,9890081731,Ruby,55794
3833,5.1,48,1,1,1,Mr X-ds-2833,Kolkata,9890081732,Ruby,56957
3834,4.1,49,1,1,1,Mr X-ds-2834,Kolkata,9890081733,Ruby,57081
3835,3.1,50,1,1,1,Mr X-ds-2835,Kolkata,9890081734,Ruby,61111
3836,2.1,30,1,1,1,Mr X-ds-2836,Kolkata,9890081735,Ruby,67938
3837,1.1,31,1,1,1,Mr X-ds-2837,Kolkata,9890081736,Ruby,66029
3838,2.1,32,1,1,1,Mr X-ds-2838,Kolkata,9890081737,Ruby,83088
3839,3.1,33,1,1,1,Mr X-ds-2839,Kolkata,9890081738,Ruby,81363
3840,4.1,34,1,1,1,Mr X-ds-2840,Kolkata,9890081739,Ruby,93940
3841,5.1,35,1,1,1,Mr X-ds-2841,Kolkata,9890081740,Ruby,91738
3842,6.1,36,1,1,1,Mr X-ds-2842,Kolkata,9890081741,Ruby,98273
3843,7.1,37,1,1,1,Mr X-ds-2843,Kolkata,9890081742,Ruby,101302
3844,8.1,38,1,1,1,Mr X-ds-2844,Kolkata,9890081743,Ruby,113812
3845,9.1,39,1,1,1,Mr X-ds-2845,Kolkata,9890081744,Ruby,109431
3846,10.1,40,1,1,1,Mr X-ds-2846,Kolkata,9890081745,Ruby,105582
3847,11.1,41,1,1,1,Mr X-ds-2847,Kolkata,9890081746,Ruby,116969
3848,12.1,42,1,1,1,Mr X-ds-2848,Kolkata,9890081747,Ruby,112635
3849,13.1,43,1,1,1,Mr X-ds-2849,Kolkata,9890081748,Ruby,122391
3850,14.1,44,1,1,1,Mr X-ds-2850,Kolkata,9890081749,Ruby,121872
3851,1.1,45,1,1,1,Mr X-ds-2851,Kolkata,9890081750,Ruby,39343
3852,2.1,46,1,1,1,Mr X-ds-2852,Kolkata,9890081751,Ruby,46205
3853,3.1,47,1,1,1,Mr X-ds-2853,Kolkata,9890081752,Ruby,37731
3854,4.1,48,1,1,1,Mr X-ds-2854,Kolkata,9890081753,Ruby,43525
3855,5.1,49,1,1,1,Mr X-ds-2855,Kolkata,9890081754,Ruby,39891
3856,6.1,50,1,1,1,Mr X-ds-2856,Kolkata,9890081755,Ruby,56642
3857,7.1,30,1,1,1,Mr X-ds-2857,Kolkata,9890081756,Ruby,60150
3858,8.1,31,1,1,1,Mr X-ds-2858,Kolkata,9890081757,Ruby,54445
3859,9.1,32,1,1,1,Mr X-ds-2859,Kolkata,9890081758,Ruby,64445
3860,8.1,33,1,1,1,Mr X-ds-2860,Kolkata,9890081759,Ruby,57189
3861,7.1,34,1,1,1,Mr X-ds-2861,Kolkata,9890081760,Ruby,63218
3862,6.1,35,1,1,1,Mr X-ds-2862,Kolkata,9890081761,Ruby,55794
3863,5.1,36,1,1,1,Mr X-ds-2863,Kolkata,9890081762,Ruby,56957
3864,4.1,37,1,1,1,Mr X-ds-2864,Kolkata,9890081763,Ruby,57081
3865,3.1,38,1,1,1,Mr X-ds-2865,Kolkata,9890081764,Ruby,61111
3866,2.1,39,1,1,1,Mr X-ds-2866,Kolkata,9890081765,Ruby,67938
3867,1.1,40,1,1,1,Mr X-ds-2867,Kolkata,9890081766,Ruby,66029
3868,2.1,41,1,1,1,Mr X-ds-2868,Kolkata,9890081767,Ruby,83088
3869,3.1,42,1,1,1,Mr X-ds-2869,Kolkata,9890081768,Ruby,81363
3870,4.1,43,1,1,1,Mr X-ds-2870,Kolkata,9890081769,Ruby,93940
3871,5.1,44,1,1,1,Mr X-ds-2871,Kolkata,9890081770,Ruby,91738
3872,6.1,45,1,1,1,Mr X-ds-2872,Kolkata,9890081771,Ruby,98273
3873,7.1,46,1,1,1,Mr X-ds-2873,Kolkata,9890081772,Ruby,101302
3874,8.1,47,1,1,1,Mr X-ds-2874,Kolkata,9890081773,Ruby,113812
3875,9.1,48,1,1,1,Mr X-ds-2875,Kolkata,9890081774,Ruby,109431
3876,10.1,49,1,1,1,Mr X-ds-2876,Kolkata,9890081775,Ruby,105582
3877,11.1,50,1,1,1,Mr X-ds-2877,Kolkata,9890081776,Ruby,116969
3878,12.1,30,1,1,1,Mr X-ds-2878,Kolkata,9890081777,Ruby,112635
3879,13.1,31,1,1,1,Mr X-ds-2879,Kolkata,9890081778,Ruby,122391
3880,14.1,32,1,1,1,Mr X-ds-2880,Kolkata,9890081779,Ruby,121872
3881,1.1,33,1,1,1,Mr X-ds-2881,Kolkata,9890081780,Ruby,39343
3882,2.1,34,1,1,1,Mr X-ds-2882,Kolkata,9890081781,Ruby,46205
3883,3.1,35,1,1,1,Mr X-ds-2883,Kolkata,9890081782,Ruby,37731
3884,4.1,36,1,1,1,Mr X-ds-2884,Kolkata,9890081783,Ruby,43525
3885,5.1,37,1,1,1,Mr X-ds-2885,Kolkata,9890081784,Ruby,39891
3886,6.1,38,1,1,1,Mr X-ds-2886,Kolkata,9890081785,Ruby,56642
3887,7.1,39,1,1,1,Mr X-ds-2887,Kolkata,9890081786,Ruby,60150
3888,8.1,40,1,1,1,Mr X-ds-2888,Kolkata,9890081787,Ruby,54445
3889,9.1,41,1,1,1,Mr X-ds-2889,Kolkata,9890081788,Ruby,64445
3890,8.1,42,1,1,1,Mr X-ds-2890,Kolkata,9890081789,Ruby,57189
3891,7.1,43,1,1,1,Mr X-ds-2891,Kolkata,9890081790,Ruby,63218
3892,6.1,44,1,1,1,Mr X-ds-2892,Kolkata,9890081791,Ruby,55794
3893,5.1,45,1,1,1,Mr X-ds-2893,Kolkata,9890081792,Ruby,56957
3894,4.1,46,1,1,1,Mr X-ds-2894,Kolkata,9890081793,Ruby,57081
3895,3.1,47,1,1,1,Mr X-ds-2895,Kolkata,9890081794,Ruby,61111
3896,2.1,48,1,1,1,Mr X-ds-2896,Kolkata,9890081795,Ruby,67938
3897,1.1,49,1,1,1,Mr X-ds-2897,Kolkata,9890081796,Ruby,66029
3898,2.1,50,1,1,1,Mr X-ds-2898,Kolkata,9890081797,Ruby,83088
3899,3.1,30,1,1,1,Mr X-ds-2899,Kolkata,9890081798,Ruby,81363
3900,4.1,31,1,1,1,Mr X-ds-2900,Kolkata,9890081799,Ruby,93940
3901,5.1,32,1,1,1,Mr X-ds-2901,Kolkata,9890081800,Ruby,91738
3902,6.1,33,1,1,1,Mr X-ds-2902,Kolkata,9890081801,Ruby,98273
3903,7.1,34,1,1,1,Mr X-ds-2903,Kolkata,9890081802,Ruby,101302
3904,8.1,35,1,1,1,Mr X-ds-2904,Kolkata,9890081803,Ruby,113812
3905,9.1,36,1,1,1,Mr X-ds-2905,Kolkata,9890081804,Ruby,109431
3906,10.1,37,1,1,1,Mr X-ds-2906,Kolkata,9890081805,Ruby,105582
3907,11.1,38,1,1,1,Mr X-ds-2907,Kolkata,9890081806,Ruby,116969
3908,12.1,39,1,1,1,Mr X-ds-2908,Kolkata,9890081807,Ruby,112635
3909,13.1,40,1,1,1,Mr X-ds-2909,Kolkata,9890081808,Ruby,122391
3910,14.1,41,1,1,1,Mr X-ds-2910,Kolkata,9890081809,Ruby,121872
3911,1.1,42,1,1,1,Mr X-ds-2911,Kolkata,9890081810,Ruby,39343
3912,2.1,43,1,1,1,Mr X-ds-2912,Kolkata,9890081811,Ruby,46205
3913,3.1,44,1,1,1,Mr X-ds-2913,Kolkata,9890081812,Ruby,37731
3914,4.1,45,1,1,1,Mr X-ds-2914,Kolkata,9890081813,Ruby,43525
3915,5.1,46,1,1,1,Mr X-ds-2915,Kolkata,9890081814,Ruby,39891
3916,6.1,47,1,1,1,Mr X-ds-2916,Kolkata,9890081815,Ruby,56642
3917,7.1,48,1,1,1,Mr X-ds-2917,Kolkata,9890081816,Ruby,60150
3918,8.1,49,1,1,1,Mr X-ds-2918,Kolkata,9890081817,Ruby,54445
3919,9.1,50,1,1,1,Mr X-ds-2919,Kolkata,9890081818,Ruby,64445
3920,8.1,30,1,1,1,Mr X-ds-2920,Kolkata,9890081819,Ruby,57189
3921,7.1,31,1,1,1,Mr X-ds-2921,Kolkata,9890081820,Ruby,63218
3922,6.1,32,1,1,1,Mr X-ds-2922,Kolkata,9890081821,Ruby,55794
3923,5.1,33,1,1,1,Mr X-ds-2923,Kolkata,9890081822,Ruby,56957
3924,4.1,34,1,1,1,Mr X-ds-2924,Kolkata,9890081823,Ruby,57081
3925,3.1,35,1,1,1,Mr X-ds-2925,Kolkata,9890081824,Ruby,61111
3926,2.1,36,1,1,1,Mr X-ds-2926,Kolkata,9890081825,Ruby,67938
3927,1.1,37,1,1,1,Mr X-ds-2927,Kolkata,9890081826,Ruby,66029
3928,2.1,38,1,1,1,Mr X-ds-2928,Kolkata,9890081827,Ruby,83088
3929,3.1,39,1,1,1,Mr X-ds-2929,Kolkata,9890081828,Ruby,81363
3930,4.1,40,1,1,1,Mr X-ds-2930,Kolkata,9890081829,Ruby,93940
3931,5.1,41,1,1,1,Mr X-ds-2931,Kolkata,9890081830,Ruby,91738
3932,6.1,42,1,1,1,Mr X-ds-2932,Kolkata,9890081831,Ruby,98273
3933,7.1,43,1,1,1,Mr X-ds-2933,Kolkata,9890081832,Ruby,101302
3934,8.1,44,1,1,1,Mr X-ds-2934,Kolkata,9890081833,Ruby,113812
3935,9.1,45,1,1,1,Mr X-ds-2935,Kolkata,9890081834,Ruby,109431
3936,10.1,46,1,1,1,Mr X-ds-2936,Kolkata,9890081835,Ruby,105582
3937,11.1,47,1,1,1,Mr X-ds-2937,Kolkata,9890081836,Ruby,116969
3938,12.1,48,1,1,1,Mr X-ds-2938,Kolkata,9890081837,Ruby,112635
3939,13.1,49,1,1,1,Mr X-ds-2939,Kolkata,9890081838,Ruby,122391
3940,14.1,50,1,1,1,Mr X-ds-2940,Kolkata,9890081839,Ruby,121872
3941,1.1,30,1,1,1,Mr X-ds-2941,Kolkata,9890081840,Ruby,39343
3942,1.3,31,1,1,1,Mr X-ds-2942,Kolkata,9890081841,Ruby,46205
3943,1.5,32,1,1,1,Mr X-ds-2943,Kolkata,9890081842,Ruby,37731
3944,2,33,1,1,1,Mr X-ds-2944,Kolkata,9890081843,Ruby,43525
3945,2.2,34,1,1,1,Mr X-ds-2945,Kolkata,9890081844,Ruby,39891
3946,2.9,35,1,1,1,Mr X-ds-2946,Kolkata,9890081845,Ruby,56642
3947,3,36,1,1,1,Mr X-ds-2947,Kolkata,9890081846,Ruby,60150
3948,3.2,37,1,1,1,Mr X-ds-2948,Kolkata,9890081847,Ruby,54445
3949,3.2,38,1,1,1,Mr X-ds-2949,Kolkata,9890081848,Ruby,64445
3950,3.7,39,1,1,1,Mr X-ds-2950,Kolkata,9890081849,Ruby,57189
3951,3.9,40,1,1,1,Mr X-ds-2951,Kolkata,9890081850,Ruby,63218
3952,4,41,1,1,1,Mr X-ds-2952,Kolkata,9890081851,Ruby,55794
3953,4,42,1,1,1,Mr X-ds-2953,Kolkata,9890081852,Ruby,56957
3954,4.1,43,1,1,1,Mr X-ds-2954,Kolkata,9890081853,Ruby,57081
3955,4.5,44,1,1,1,Mr X-ds-2955,Kolkata,9890081854,Ruby,61111
3956,4.9,45,1,1,1,Mr X-ds-2956,Kolkata,9890081855,Ruby,67938
3957,5.1,46,1,1,1,Mr X-ds-2957,Kolkata,9890081856,Ruby,66029
3958,5.3,47,1,1,1,Mr X-ds-2958,Kolkata,9890081857,Ruby,83088
3959,5.9,48,1,1,1,Mr X-ds-2959,Kolkata,9890081858,Ruby,81363
3960,6,49,1,1,1,Mr X-ds-2960,Kolkata,9890081859,Ruby,93940
3961,6.8,50,1,1,1,Mr X-ds-2961,Kolkata,9890081860,Ruby,91738
3962,7.1,30,1,1,1,Mr X-ds-2962,Kolkata,9890081861,Ruby,98273
3963,7.9,31,1,1,1,Mr X-ds-2963,Kolkata,9890081862,Ruby,101302
3964,8.2,32,1,1,1,Mr X-ds-2964,Kolkata,9890081863,Ruby,113812
3965,8.7,33,1,1,1,Mr X-ds-2965,Kolkata,9890081864,Ruby,109431
3966,9,34,1,1,1,Mr X-ds-2966,Kolkata,9890081865,Ruby,105582
3967,9.5,35,1,1,1,Mr X-ds-2967,Kolkata,9890081866,Ruby,116969
3968,9.6,36,1,1,1,Mr X-ds-2968,Kolkata,9890081867,Ruby,112635
3969,10.3,37,1,1,1,Mr X-ds-2969,Kolkata,9890081868,Ruby,122391
3970,10.5,38,1,1,1,Mr X-ds-2970,Kolkata,9890081869,Ruby,121872
3971,1.1,39,1,1,1,Mr X-ds-2971,Kolkata,9890081870,Ruby,NaN
3972,1.1,40,1,1,1,Mr X-ds-2972,Kolkata,9890081871,Ruby,NaN
3973,1.1,41,1,1,1,Mr X-ds-2973,Kolkata,9890081872,Ruby,NaN
3974,1.1,42,1,1,1,Mr X-ds-2974,Kolkata,9890081873,Ruby,NaN
3975,1.1,43,1,1,1,Mr X-ds-2975,Kolkata,9890081874,Ruby,NaN
3976,1.1,44,1,1,1,Mr X-ds-2976,Kolkata,9890081875,Ruby,NaN
3977,1.1,45,1,1,1,Mr X-ds-2977,Kolkata,9890081876,Ruby,NaN
3978,1.1,46,1,1,1,Mr X-ds-2978,Kolkata,9890081877,Ruby,NaN
3979,1.1,47,1,1,1,Mr X-ds-2979,Kolkata,9890081878,Ruby,NaN
3980,1.1,48,1,1,1,Mr X-ds-2980,Kolkata,9890081879,Ruby,NaN
3981,1.1,49,1,1,1,Mr X-ds-2981,Kolkata,9890081880,Ruby,NaN
3982,1.1,50,1,1,1,Mr X-ds-2982,Kolkata,9890081881,Ruby,NaN
3983,1.1,30,1,1,1,Mr X-ds-2983,Kolkata,9890081882,Ruby,NaN
3984,1.1,31,1,1,1,Mr X-ds-2984,Kolkata,9890081883,Ruby,NaN
3985,1.1,32,1,1,1,Mr X-ds-2985,Kolkata,9890081884,Ruby,NaN
3986,1.1,33,1,1,1,Mr X-ds-2986,Kolkata,9890081885,Ruby,NaN
3987,1.1,34,1,1,1,Mr X-ds-2987,Kolkata,9890081886,Ruby,NaN
3988,1.1,35,1,1,1,Mr X-ds-2988,Kolkata,9890081887,Ruby,NaN
3989,1.1,36,1,1,1,Mr X-ds-2989,Kolkata,9890081888,Ruby,NaN
3990,1.1,37,1,1,1,Mr X-ds-2990,Kolkata,9890081889,Ruby,NaN
3991,1.1,38,1,1,1,Mr X-ds-2991,Kolkata,9890081890,Ruby,NaN
3992,1.1,39,1,1,1,Mr X-ds-2992,Kolkata,9890081891,Ruby,NaN
